Região Geográfica,UF,Regional de Saúde,Município,Código IBGE,Tipo da Instituição,Sigla da Instituição,Nome da Instituição,CNPJ da Instituição,Nome do escritório regional/local,CNPJ do escritório regional/local,Tipo da Forma de Abastecimento,Código Forma de abastecimento,Nome da Forma de Abastecimento,Nome da ETA / UTA,Ano de referência,Mês de referência,Data de registro ,Data de preenchimento do relatório mensal,Data da coleta,Tipo de captação,Categoria do manancial superficial,Nome do manancial superficial,Categoria do ponto de captação subterrânea,Nome do ponto de captação subterrânea,Parâmetro,Unidade,Resultado
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2018,3,2018/04/23 00:00:00.000,2018-04-23,2018-03-14,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"448,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2018,3,2018/04/23 00:00:00.000,2018-04-23,2018-03-19,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2018,2,2018/03/15 00:00:00.000,2018-03-15,2018-02-19,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"11,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2018,1,2018/02/09 00:00:00.000,2018-02-09,2018-01-08,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,10
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2018,10,2018/11/20 00:00:00.000,2018-11-20,2018-10-08,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"272,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2018,2,2018/03/08 00:00:00.000,2018-03-08,2018-02-19,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"504,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2018,9,2018/10/08 00:00:00.000,2018-10-08,2018-09-03,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"1722,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2018,9,2018/10/08 00:00:00.000,2018-10-08,2018-09-10,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"422,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2018,12,2019/01/10 00:00:00.000,2019-01-10,2018-12-03,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,4884
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2018,5,2018/07/04 00:00:00.000,2018-07-04,2018-05-21,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"132,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2018,10,2018/11/21 00:00:00.000,2018-11-21,2018-10-22,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"784,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2018,9,2018/10/08 00:00:00.000,2018-10-08,2018-09-03,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"4352,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2018,11,2018/12/13 00:00:00.000,2018-12-13,2018-11-12,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"209,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2018,6,2018/07/09 00:00:00.000,2018-07-09,2018-06-04,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,39
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2018,2,2018/03/19 00:00:00.000,2018-03-19,2018-02-26,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"91,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2018,3,2018/04/23 00:00:00.000,2018-04-23,2018-03-05,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"2755,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2018,9,2018/10/11 00:00:00.000,2018-10-11,2018-09-10,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"20,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2019,3,2019/04/15 00:00:00.000,2019-04-15,2019-03-08,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"2,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2019,4,2019/05/08 00:00:00.000,2019-05-08,2019-04-01,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,1120
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2019,6,2019/07/22 00:00:00.000,2019-07-22,2019-06-03,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"153,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2019,6,2019/07/22 00:00:00.000,2019-07-22,2019-06-17,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"114,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2019,10,2019/11/21 00:00:00.000,2019-11-18,2019-10-21,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"52,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2019,3,2019/04/15 00:00:00.000,2019-04-15,2019-03-13,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"379,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2019,1,2019/02/12 00:00:00.000,2019-02-12,2019-01-14,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"169,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2019,5,2019/06/28 00:00:00.000,2019-06-28,2019-05-13,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"670,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2019,9,2019/11/05 00:00:00.000,2019-11-05,2019-09-23,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"213,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2019,8,2019/09/27 00:00:00.000,2019-09-27,2019-08-12,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"422,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2019,2,2019/03/20 00:00:00.000,2019-03-20,2019-02-11,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"3,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2019,7,2019/08/09 00:00:00.000,2019-08-09,2019-07-01,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"1782,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2019,11,2019/12/20 00:00:00.000,2019-12-20,2019-11-12,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"912,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2019,4,2019/05/07 00:00:00.000,2019-05-07,2019-04-22,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,112
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2019,6,2019/07/08 00:00:00.000,2019-07-08,2019-06-24,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"6586,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2019,10,2019/11/21 00:00:00.000,2019-11-18,2019-10-07,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"3448,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2019,10,2019/11/21 00:00:00.000,2019-11-18,2019-10-29,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"422,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2020,3,2020/04/20 00:00:00.000,2020-04-20,2020-03-02,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"96,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2020,7,2020/08/05 00:00:00.000,2020-08-05,2020-07-13,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"2613,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2020,8,2020/09/08 00:00:00.000,2020-09-08,2020-08-24,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"809,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2020,9,2020/10/13 00:00:00.000,2020-10-13,2020-09-21,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"839,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2020,7,2020/08/13 00:00:00.000,2020-08-13,2020-07-13,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"131,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2020,12,2021/01/13 00:00:00.000,2021-01-13,2020-12-28,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"20,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2020,1,2020/03/03 00:00:00.000,2020-03-02,2020-01-06,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"579,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2020,7,2020/08/05 00:00:00.000,2020-08-05,2020-07-20,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"1071,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2020,2,2020/04/20 00:00:00.000,2020-04-20,2020-02-03,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"10,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2020,11,2020/12/16 00:00:00.000,2020-12-16,2020-11-23,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"161,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2020,12,2021/01/13 00:00:00.000,2021-01-13,2020-12-21,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"85,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2020,8,2020/09/14 00:00:00.000,2020-09-14,2020-08-17,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"749,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2020,8,2020/09/14 00:00:00.000,2020-09-14,2020-08-24,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"548,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2021,9,2021/10/13 00:00:00.000,2021-10-13,2021-09-21,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"318,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2021,3,2021/04/15 00:00:00.000,2021-04-15,2021-03-15,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"687,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2021,3,2021/04/15 00:00:00.000,2021-04-15,2021-03-22,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"262,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2021,10,2021/12/06 00:00:00.000,2021-12-06,2021-10-11,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"10,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2021,2,2021/03/09 00:00:00.000,2021-03-04,2021-02-22,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"148,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2021,11,2021/12/27 00:00:00.000,2021-12-27,2021-11-08,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"201,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2021,11,2021/12/27 00:00:00.000,2021-12-27,2021-11-22,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"47,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2021,9,2021/10/13 00:00:00.000,2021-10-13,2021-09-13,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"28,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2021,2,2021/03/12 00:00:00.000,2021-03-12,2021-02-01,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"554,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2021,8,2021/09/08 00:00:00.000,2021-09-08,2021-08-09,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"388,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2021,9,2021/10/13 00:00:00.000,2021-10-13,2021-09-21,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"727,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2021,4,2021/05/18 00:00:00.000,2021-05-18,2021-04-19,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"20,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2021,5,2021/06/15 00:00:00.000,2021-06-11,2021-05-10,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"31,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2021,7,2021/08/06 00:00:00.000,2021-08-06,2021-07-26,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"31,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2022,5,2022/06/27 00:00:00.000,2022-06-27,2022-05-02,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"4106,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2022,1,2022/02/21 00:00:00.000,2022-02-21,2022-01-24,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"305,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2022,6,2022/07/19 00:00:00.000,2022-07-19,2022-06-13,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"959,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2022,1,2022/03/09 00:00:00.000,2022-03-09,2022-01-24,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"1043,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2022,1,2022/02/21 00:00:00.000,2022-02-21,2022-01-10,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"292,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2022,4,2022/05/24 00:00:00.000,2022-05-23,2022-04-25,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"471,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2014,3,2015/01/19 00:00:00.000,2014-03-31,2014-03-11,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,32
